Source.Name,Archive_Date,Specialty_HIPE,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,Speciality_Name
IN_WL 2019.csv,2019-09-30,7900,Inpatient,Adult,16-64,0-3 Months,1,Clinical Immunology
IN_WL 2019.csv,2019-09-30,2500,Inpatient,Adult,16-64,9-12 Months,1,Rheumatology
IN_WL 2019.csv,2019-09-30,400,Inpatient,Adult,16-64,0-3 Months,1,Endocrinology
IN_WL 2019.csv,2019-09-30,1502,Inpatient,Adult,16-64,3-6 Months,1,Obstetrics
IN_WL 2019.csv,2019-09-30,7001,Inpatient,Adult,16-64,15-18 Months,1,Oral Surgery
IN_WL 2019.csv,2019-09-30,7600,Inpatient,Adult,16-64,6-9 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-09-30,2000,Inpatient,Adult,16-64,12-15 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-09-30,1502,Inpatient,Adult,16-64,6-9 Months,1,Obstetrics
IN_WL 2019.csv,2019-09-30,600,Inpatient,Adult,16-64,9-12 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-09-30,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-09-30,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-09-30,2605,Inpatient,Adult,16-64,9-12 Months,1,Breast Surgery
IN_WL 2019.csv,2019-09-30,2400,Inpatient,Adult,16-64,6-9 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-09-30,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-09-30,1400,Inpatient,Adult,16-64,3-6 Months,1,Neurosurgery
IN_WL 2019.csv,2019-09-30,1400,Inpatient,Adult,16-64,6-9 Months,1,Neurosurgery
IN_WL 2019.csv,2019-09-30,2605,Inpatient,Adult,16-64,3-6 Months,1,Breast Surgery
IN_WL 2019.csv,2019-09-30,2605,Inpatient,Adult,16-64,6-9 Months,1,Breast Surgery
IN_WL 2019.csv,2019-09-30,7600,Inpatient,Adult,16-64,15-18 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-09-30,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-09-30,2602,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Intestinal Surgery
IN_WL 2019.csv,2019-09-30,2603,Inpatient,Adult,16-64,0-3 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-09-30,2603,Inpatient,Adult,16-64,3-6 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-09-30,300,Inpatient,Adult,16-64,3-6 Months,1,Dermatology
IN_WL 2019.csv,2019-09-30,2000,Inpatient,Adult,16-64,6-9 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-09-30,2000,Inpatient,Adult,16-64,18+ Months,1,Plastic Surgery
IN_WL 2019.csv,2019-09-30,2003,Inpatient,Adult,16-64,18+ Months,1,Maxillo-Facial
IN_WL 2019.csv,2019-09-30,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-09-30,2400,Inpatient,Adult,16-64,9-12 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-09-30,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-10-31,300,Inpatient,Adult,16-64,3-6 Months,1,Dermatology
IN_WL 2019.csv,2019-10-31,7600,Inpatient,Adult,16-64,18+ Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,700,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-10-31,1100,Inpatient,Adult,16-64,0-3 Months,1,Haematology
IN_WL 2019.csv,2019-10-31,0,Inpatient,Adult,16-64,0-3 Months,1,Small Volume Specialities
IN_WL 2019.csv,2019-10-31,400,Inpatient,Adult,16-64,3-6 Months,1,Endocrinology
IN_WL 2019.csv,2019-10-31,400,Inpatient,Adult,16-64,12-15 Months,1,Endocrinology
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,6-9 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-10-31,1100,Inpatient,Adult,16-64,6-9 Months,1,Haematology
IN_WL 2019.csv,2019-10-31,1600,Inpatient,Adult,16-64,9-12 Months,1,Oncology
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,12-15 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,2500,Inpatient,Adult,16-64,15-18 Months,1,Rheumatology
IN_WL 2019.csv,2019-10-31,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-10-31,7000,Inpatient,Adult,16-64,3-6 Months,1,Dental Surgery
IN_WL 2019.csv,2019-10-31,7000,Inpatient,Adult,16-64,6-9 Months,1,Dental Surgery
IN_WL 2019.csv,2019-10-31,7000,Inpatient,Adult,16-64,15-18 Months,1,Dental Surgery
IN_WL 2019.csv,2019-10-31,7700,Inpatient,Adult,16-64,18+ Months,1,Metabolic Medicine
IN_WL 2019.csv,2019-10-31,1600,Inpatient,Adult,16-64,6-9 Months,1,Oncology
IN_WL 2019.csv,2019-10-31,2000,Inpatient,Adult,16-64,12-15 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,6-9 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,7600,Inpatient,Adult,16-64,3-6 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-10-31,7600,Inpatient,Adult,16-64,6-9 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,3-6 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,9-12 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,2300,Inpatient,Adult,16-64,6-9 Months,1,Nephrology
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,9-12 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,2500,Inpatient,Adult,16-64,0-3 Months,1,Rheumatology
IN_WL 2019.csv,2019-10-31,7900,Inpatient,Adult,16-64,0-3 Months,1,Clinical Immunology
IN_WL 2019.csv,2019-10-31,2500,Inpatient,Adult,16-64,6-9 Months,1,Rheumatology
IN_WL 2019.csv,2019-10-31,2500,Inpatient,Adult,16-64,9-12 Months,1,Rheumatology
IN_WL 2019.csv,2019-10-31,5000,Inpatient,Adult,16-64,6-9 Months,1,General Medicine
IN_WL 2019.csv,2019-10-31,2000,Inpatient,Adult,16-64,12-15 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-10-31,1502,Inpatient,Adult,16-64,6-9 Months,1,Obstetrics
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,9-12 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,2605,Inpatient,Adult,16-64,9-12 Months,1,Breast Surgery
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,6-9 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-10-31,5000,Inpatient,Adult,16-64,3-6 Months,1,General Medicine
IN_WL 2019.csv,2019-10-31,1400,Inpatient,Adult,16-64,3-6 Months,1,Neurosurgery
IN_WL 2019.csv,2019-10-31,1400,Inpatient,Adult,16-64,6-9 Months,1,Neurosurgery
IN_WL 2019.csv,2019-10-31,2605,Inpatient,Adult,16-64,3-6 Months,1,Breast Surgery
IN_WL 2019.csv,2019-10-31,7600,Inpatient,Adult,16-64,15-18 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-10-31,600,Inpatient,Adult,16-64,6-9 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-10-31,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-10-31,2602,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Intestinal Surgery
IN_WL 2019.csv,2019-10-31,2602,Inpatient,Adult,16-64,9-12 Months,1,Gastro-Intestinal Surgery
IN_WL 2019.csv,2019-10-31,2603,Inpatient,Adult,16-64,0-3 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-10-31,2603,Inpatient,Adult,16-64,3-6 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-10-31,2603,Inpatient,Adult,16-64,12-15 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-10-31,300,Inpatient,Adult,16-64,0-3 Months,1,Dermatology
IN_WL 2019.csv,2019-10-31,300,Inpatient,Adult,16-64,3-6 Months,1,Dermatology
IN_WL 2019.csv,2019-10-31,2003,Inpatient,Adult,16-64,15-18 Months,1,Maxillo-Facial
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,2400,Inpatient,Adult,16-64,9-12 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-10-31,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-11-30,300,Inpatient,Adult,16-64,6-9 Months,1,Dermatology
IN_WL 2019.csv,2019-11-30,7600,Inpatient,Adult,16-64,18+ Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,400,Inpatient,Adult,16-64,3-6 Months,1,Endocrinology
IN_WL 2019.csv,2019-11-30,400,Inpatient,Adult,16-64,12-15 Months,1,Endocrinology
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,1100,Inpatient,Adult,16-64,9-12 Months,1,Haematology
IN_WL 2019.csv,2019-11-30,1600,Inpatient,Adult,16-64,9-12 Months,1,Oncology
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,12-15 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-11-30,2500,Inpatient,Adult,16-64,15-18 Months,1,Rheumatology
IN_WL 2019.csv,2019-11-30,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-11-30,7000,Inpatient,Adult,16-64,0-3 Months,1,Dental Surgery
IN_WL 2019.csv,2019-11-30,7000,Inpatient,Adult,16-64,3-6 Months,1,Dental Surgery
IN_WL 2019.csv,2019-11-30,7000,Inpatient,Adult,16-64,6-9 Months,1,Dental Surgery
IN_WL 2019.csv,2019-11-30,7000,Inpatient,Adult,16-64,9-12 Months,1,Dental Surgery
IN_WL 2019.csv,2019-11-30,7000,Inpatient,Adult,16-64,15-18 Months,1,Dental Surgery
IN_WL 2019.csv,2019-11-30,7700,Inpatient,Adult,16-64,18+ Months,1,Metabolic Medicine
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,3-6 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,1100,Inpatient,Adult,16-64,0-3 Months,1,Haematology
IN_WL 2019.csv,2019-11-30,1600,Inpatient,Adult,16-64,6-9 Months,1,Oncology
IN_WL 2019.csv,2019-11-30,2000,Inpatient,Adult,16-64,15-18 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,6-9 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-11-30,7600,Inpatient,Adult,16-64,3-6 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-11-30,600,Inpatient,Adult,16-64,3-6 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-11-30,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,12-15 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-11-30,7000,Inpatient,Adult,16-64,0-3 Months,1,Dental Surgery
IN_WL 2019.csv,2019-11-30,2000,Inpatient,Adult,16-64,18+ Months,1,Plastic Surgery
IN_WL 2019.csv,2019-11-30,2500,Inpatient,Adult,16-64,0-3 Months,1,Rheumatology
IN_WL 2019.csv,2019-11-30,2500,Inpatient,Adult,16-64,3-6 Months,1,Rheumatology
IN_WL 2019.csv,2019-11-30,7900,Inpatient,Adult,16-64,0-3 Months,1,Clinical Immunology
IN_WL 2019.csv,2019-11-30,2500,Inpatient,Adult,16-64,6-9 Months,1,Rheumatology
IN_WL 2019.csv,2019-11-30,2500,Inpatient,Adult,16-64,12-15 Months,1,Rheumatology
IN_WL 2019.csv,2019-11-30,400,Inpatient,Adult,16-64,3-6 Months,1,Endocrinology
IN_WL 2019.csv,2019-11-30,5000,Inpatient,Adult,16-64,3-6 Months,1,General Medicine
IN_WL 2019.csv,2019-11-30,5000,Inpatient,Adult,16-64,6-9 Months,1,General Medicine
IN_WL 2019.csv,2019-11-30,7001,Inpatient,Adult,16-64,6-9 Months,1,Oral Surgery
IN_WL 2019.csv,2019-11-30,2000,Inpatient,Adult,16-64,12-15 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-11-30,1502,Inpatient,Adult,16-64,6-9 Months,1,Obstetrics
IN_WL 2019.csv,2019-11-30,600,Inpatient,Adult,16-64,3-6 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-11-30,600,Inpatient,Adult,16-64,12-15 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-11-30,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-11-30,2605,Inpatient,Adult,16-64,3-6 Months,1,Breast Surgery
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,9-12 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-11-30,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-11-30,5000,Inpatient,Adult,16-64,3-6 Months,1,General Medicine
IN_WL 2019.csv,2019-11-30,7600,Inpatient,Adult,16-64,6-9 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-11-30,7600,Inpatient,Adult,16-64,9-12 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-11-30,600,Inpatient,Adult,16-64,6-9 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,6-9 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-11-30,2602,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Intestinal Surgery
IN_WL 2019.csv,2019-11-30,2602,Inpatient,Adult,16-64,9-12 Months,1,Gastro-Intestinal Surgery
IN_WL 2019.csv,2019-11-30,2603,Inpatient,Adult,16-64,0-3 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-11-30,2603,Inpatient,Adult,16-64,6-9 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-11-30,300,Inpatient,Adult,16-64,0-3 Months,1,Dermatology
IN_WL 2019.csv,2019-11-30,300,Inpatient,Adult,16-64,3-6 Months,1,Dermatology
IN_WL 2019.csv,2019-11-30,2000,Inpatient,Adult,16-64,9-12 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,700,Inpatient,Adult,16-64,9-12 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-11-30,2400,Inpatient,Adult,16-64,9-12 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,300,Inpatient,Adult,16-64,6-9 Months,1,Dermatology
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,15-18 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,700,Inpatient,Adult,16-64,9-12 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-12-31,1100,Inpatient,Adult,16-64,0-3 Months,1,Haematology
IN_WL 2019.csv,2019-12-31,2300,Inpatient,Adult,16-64,0-3 Months,1,Nephrology
IN_WL 2019.csv,2019-12-31,400,Inpatient,Adult,16-64,3-6 Months,1,Endocrinology
IN_WL 2019.csv,2019-12-31,400,Inpatient,Adult,16-64,15-18 Months,1,Endocrinology
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,9-12 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-12-31,1100,Inpatient,Adult,16-64,9-12 Months,1,Haematology
IN_WL 2019.csv,2019-12-31,1600,Inpatient,Adult,16-64,12-15 Months,1,Oncology
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,9-12 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,2500,Inpatient,Adult,16-64,15-18 Months,1,Rheumatology
IN_WL 2019.csv,2019-12-31,7000,Inpatient,Adult,16-64,3-6 Months,1,Dental Surgery
IN_WL 2019.csv,2019-12-31,7000,Inpatient,Adult,16-64,9-12 Months,1,Dental Surgery
IN_WL 2019.csv,2019-12-31,7000,Inpatient,Adult,16-64,18+ Months,1,Dental Surgery
IN_WL 2019.csv,2019-12-31,7700,Inpatient,Adult,16-64,18+ Months,1,Metabolic Medicine
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,1600,Inpatient,Adult,16-64,6-9 Months,1,Oncology
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,6-9 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,12-15 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,7600,Inpatient,Adult,16-64,3-6 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-12-31,2000,Inpatient,Adult,16-64,6-9 Months,1,Plastic Surgery
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,7000,Inpatient,Adult,16-64,0-3 Months,1,Dental Surgery
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,2300,Inpatient,Adult,16-64,3-6 Months,1,Nephrology
IN_WL 2019.csv,2019-12-31,2500,Inpatient,Adult,16-64,3-6 Months,1,Rheumatology
IN_WL 2019.csv,2019-12-31,7900,Inpatient,Adult,16-64,0-3 Months,1,Clinical Immunology
IN_WL 2019.csv,2019-12-31,2500,Inpatient,Adult,16-64,12-15 Months,1,Rheumatology
IN_WL 2019.csv,2019-12-31,400,Inpatient,Adult,16-64,3-6 Months,1,Endocrinology
IN_WL 2019.csv,2019-12-31,5000,Inpatient,Adult,16-64,3-6 Months,1,General Medicine
IN_WL 2019.csv,2019-12-31,5000,Inpatient,Adult,16-64,6-9 Months,1,General Medicine
IN_WL 2019.csv,2019-12-31,7001,Inpatient,Adult,16-64,18+ Months,1,Oral Surgery
IN_WL 2019.csv,2019-12-31,1502,Inpatient,Adult,16-64,9-12 Months,1,Obstetrics
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,12-15 Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,2605,Inpatient,Adult,16-64,0-3 Months,1,Breast Surgery
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,0-3 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,3-6 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-12-31,7600,Inpatient,Adult,16-64,9-12 Months,1,Cardio-Thoracic Surgery
IN_WL 2019.csv,2019-12-31,700,Inpatient,Adult,16-64,0-3 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-12-31,700,Inpatient,Adult,16-64,3-6 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-12-31,2602,Inpatient,Adult,16-64,3-6 Months,1,Gastro-Intestinal Surgery
IN_WL 2019.csv,2019-12-31,2603,Inpatient,Adult,16-64,6-9 Months,1,Hepato-Biliary Surgery
IN_WL 2019.csv,2019-12-31,300,Inpatient,Adult,16-64,0-3 Months,1,Dermatology
IN_WL 2019.csv,2019-12-31,300,Inpatient,Adult,16-64,6-9 Months,1,Dermatology
IN_WL 2019.csv,2019-12-31,600,Inpatient,Adult,16-64,18+ Months,1,Otolaryngology (ENT)
IN_WL 2019.csv,2019-12-31,700,Inpatient,Adult,16-64,6-9 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-12-31,700,Inpatient,Adult,16-64,9-12 Months,1,Gastro-Enterology
IN_WL 2019.csv,2019-12-31,2003,Inpatient,Adult,16-64,3-6 Months,1,Maxillo-Facial
IN_WL 2019.csv,2019-12-31,2003,Inpatient,Adult,16-64,9-12 Months,1,Maxillo-Facial
IN_WL 2019.csv,2019-12-31,2400,Inpatient,Adult,16-64,12-15 Months,1,Respiratory Medicine
IN_WL 2019.csv,2019-12-31,5000,Inpatient,Adult,16-64,0-3 Months,1,General Medicine
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,18+ Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-01-31,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,18+ Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,6-9 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,0-3 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,15-18 Months,1,General Surgery
IN_WL 2019.csv,2019-02-28,2600,Inpatient,Adult,16-64,3-6 Months,1,General Surgery
IN_WL 2019.csv,2019-03-31,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-03-31,2600,Inpatient,Adult,16-64,9-12 Months,1,General Surgery
IN_WL 2019.csv,2019-03-31,2600,Inpatient,Adult,16-64,12-15 Months,1,General Surgery
